Restaurant ID,Restaurant Name,Country,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,Average Cost for two usd
6601075,Confraria Chico Mineiro,Brazil,Brasília,"SCLN 104, Bloco D, Loja 38, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8838333333,-15.777,Brazilian,80.0,Brazilian Real(R$),1,0,0,expensive,3.3,orange,Average,7,16.0
6601569,El Negro,Brazil,Brasília,"SCLN 413, Bloco C, Asa Norte, Brasilia",Asa Norte,"Asa Norte, Brasília",-47.887958,-15.760372,Argentine,300.0,Brazilian Real(R$),1,0,0,gourmet,2.5,red,Average,10,60.0
6600785,Gratinado,Brazil,Brasília,"SCLN 108, Bloco D, Loja 16, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8863333333,-15.7651666667,Italian,80.0,Brazilian Real(R$),1,0,0,expensive,3.1,orange,Average,5,16.0
6600399,La Fornacella,Brazil,Brasília,"SCLN 312, Bloco B, Loja 43, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8901666667,-15.7526666667,Italian,60.0,Brazilian Real(R$),1,0,0,expensive,3.1,orange,Average,7,12.0
6600319,Nazo Sushi Bar,Brazil,Brasília,"SCLN 214, Bloco D, Loja 1, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8866472222,-15.7448805556,Japanese,150.0,Brazilian Real(R$),1,0,0,gourmet,3.2,orange,Average,4,30.0
6600810,Beirute,Brazil,Brasília,"SCLN, 107, Bloco D, Loja 19, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8863333333,-15.7653333333,Arabian,90.0,Brazilian Real(R$),1,0,0,expensive,3.8,lightgreen,Good,13,18.0
6601005,Café Daniel Briand,Brazil,Brasília,"SCLN 104, Bloco A, Loja 26, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8826666667,-15.7775,Cafe,30.0,Brazilian Real(R$),1,0,0,cheap,3.9,lightgreen,Good,12,6.0
6600569,Cantucci Bistrô,Brazil,Brasília,"SCLN, 403, Bloco E, Loja 3, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8752666667,-15.779875,Italian,90.0,Brazilian Real(R$),1,0,0,expensive,3.6,lightgreen,Good,5,18.0
6600292,Casa do Biscoito Mineiro,Brazil,Brasília,"SCLN 210, Bloco D, Loja 36/48, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8821361111,-15.7574722222,Bakery,45.0,Brazilian Real(R$),1,0,0,normal,3.7,lightgreen,Good,12,9.0
6600414,El Paso Texas,Brazil,Brasília,"SHCLN-CL 110, Bloco B, Loja 18, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8875,-15.759,Tex-Mex,150.0,Brazilian Real(R$),1,0,0,gourmet,3.8,lightgreen,Good,15,30.0
6600441,Maori,Brazil,Brasília,"CLN 110, Bloco D, Loja 28, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8881666667,-15.7588333333,Brazilian,60.0,Brazilian Real(R$),1,0,0,expensive,3.6,lightgreen,Good,12,12.0
6600856,Ninny,Brazil,Brasília,"SCNL 309, Loja 6, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8886666667,-15.7625,Italian,200.0,Brazilian Real(R$),1,0,0,gourmet,3.5,lightgreen,Good,8,40.0
6600993,Objeto Encontrado,Brazil,Brasília,"SCLN 102, Bloco B, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.883,-15.7831666667,Cafe,35.0,Brazilian Real(R$),1,0,0,normal,3.8,lightgreen,Good,7,7.0
6600119,Café Savana,Brazil,Brasília,"SCLN 116, Bloco A, Loja 4, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8933333333,-15.74,Brazilian,90.0,Brazilian Real(R$),1,0,0,expensive,0.0,darkred,Not rated,1,18.0
6600754,Carcassone,Brazil,Brasília,"SCLN, 203, Bloco C, Loja 37, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8782916667,-15.7773055556,Bar Food,80.0,Brazilian Real(R$),1,0,0,expensive,0.0,darkred,Not rated,3,16.0
6601133,Peixe na Rede,Brazil,Brasília,"SCNL 309, Bloco B, Loja 48, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8888333333,-15.7621666667,Seafood,100.0,Brazilian Real(R$),1,0,0,gourmet,0.0,darkred,Not rated,3,20.0
6600557,Nossa Cozinha Bistrô,Brazil,Brasília,"SCLN, 402, Bloco C, Loja 60, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8757666667,-15.7805055556,International,140.0,Brazilian Real(R$),1,0,0,gourmet,4.0,green,Very Good,9,28.0
6600299,Valentina,Brazil,Brasília,"SCLN 214, Bloco A, Loja 9/11, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8875083333,-15.7450333333,Pizza,90.0,Brazilian Real(R$),1,0,0,expensive,4.0,green,Very Good,9,18.0
6600879,Babel,Brazil,Brasília,"SCS 215, Bloco A, Loja 37, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9216666667,-15.8345,Healthy Food,200.0,Brazilian Real(R$),1,0,0,gourmet,2.8,red,Average,5,40.0
6600515,Boteco do Juca,Brazil,Brasília,"CLS 405, Bloco A, Loja 4, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8908333333,-15.8135,Bar Food,40.0,Brazilian Real(R$),1,0,0,normal,3.1,orange,Average,4,8.0
6600314,Haná,Brazil,Brasília,"SCS 408, Bloco C, Loja 35, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9008333333,-15.8228333333,Japanese,170.0,Brazilian Real(R$),1,0,0,gourmet,2.7,red,Average,5,34.0
6600968,Kojma,Brazil,Brasília,"SCLS 406, Bloco C, Loja 17, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8953333333,-15.8188333333,Japanese,130.0,Brazilian Real(R$),1,0,0,gourmet,3.4,orange,Average,6,26.0
6600963,La Chaumière,Brazil,Brasília,"SCS 408, Bloco A, Loja 13, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9013333333,-15.8226666667,French,250.0,Brazilian Real(R$),1,0,0,gourmet,3.3,orange,Average,4,50.0
6600939,Libanus,Brazil,Brasília,"CLS 206, Bloco C, Loja 36, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8941666667,-15.8153333333,Arabian,120.0,Brazilian Real(R$),1,0,0,gourmet,3.4,orange,Average,6,24.0
6600379,Sushi Loko,Brazil,Brasília,"SCS 213, Bloco C, Loja 35, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9156666667,-15.831,Japanese,80.0,Brazilian Real(R$),1,0,0,expensive,2.9,red,Average,12,16.0
6600214,Beirute,Brazil,Brasília,"CLS 109, Bloco A, Loja 2/6, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9075,-15.82,Arabian,90.0,Brazilian Real(R$),1,0,0,expensive,3.8,lightgreen,Good,9,18.0
6600336,Ernesto,Brazil,Brasília,"CLS 115, Bloco C, Loja 14, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9245,-15.8308333333,Cafe,70.0,Brazilian Real(R$),1,0,0,expensive,3.7,lightgreen,Good,5,14.0
6600920,Fogo de Chão,Brazil,Brasília,"SHS 5, Bloco E, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8925,-15.7928333333,Steak,250.0,Brazilian Real(R$),1,0,0,gourmet,3.9,lightgreen,Good,7,50.0
6600611,Fred,Brazil,Brasília,"SCLS 405, Bloco B, Loja 10, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8905,-15.8138333333,German,180.0,Brazilian Real(R$),1,0,0,gourmet,3.7,lightgreen,Good,6,36.0
6600970,Pizza à Bessa,Brazil,Brasília,"SCS 214, Bloco C, Loja 40, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9156666667,-15.8311666667,Pizza,50.0,Brazilian Real(R$),1,0,0,normal,3.8,lightgreen,Good,12,10.0
6600940,Universal,Brazil,Brasília,"SCS 210, Bloco C, Loja 18, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.905,-15.8233333333,Cafe,160.0,Brazilian Real(R$),1,0,0,gourmet,3.7,lightgreen,Good,9,32.0
6600203,Banzai Sushi,Brazil,Brasília,"CLS 103, Bloco B, Loja 6, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8973333333,-15.8116666667,Japanese,90.0,Brazilian Real(R$),1,0,0,expensive,0.0,darkred,Not rated,1,18.0
6600577,El Paso Texas,Brazil,Brasília,"SCLS 404, Bloco C, Loja 23, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.89,-15.8141666667,Tex-Mex,150.0,Brazilian Real(R$),1,0,0,gourmet,0.0,darkred,Not rated,2,30.0
6600124,Inácia Poulet Rôti,Brazil,Brasília,"CLS 103, Bloco B, Loja 30/34, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.893,-15.807,Brazilian,140.0,Brazilian Real(R$),1,0,0,gourmet,0.0,darkred,Not rated,2,28.0
6600100,Loca Como tu Madre,Brazil,Brasília,"SCLS 306, Bloco C, Loja 36, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9013333333,-15.812,Brazilian,60.0,Brazilian Real(R$),1,0,0,expensive,0.0,darkred,Not rated,3,12.0
6600652,Nippon,Brazil,Brasília,"SHCS 403, Bloco D, Lojas 22/28, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8861666667,-15.8085,Sushi,160.0,Brazilian Real(R$),1,0,0,gourmet,0.0,darkred,Not rated,3,32.0
6600495,Palace Long Fu,Brazil,Brasília,"CLS 402, Bloco B, Loja 20, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8853333333,-15.8088333333,Chinese,45.0,Brazilian Real(R$),1,0,0,normal,0.0,darkred,Not rated,2,9.0
6601251,Severina,Brazil,Brasília,"SCS 201, Bloco B, Loja 25, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8851666667,-15.8046666667,Brazilian,140.0,Brazilian Real(R$),1,0,0,gourmet,0.0,darkred,Not rated,1,28.0
6601218,New Koto,Brazil,Brasília,"SCS 212, Bloco B, Loja 26, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9101666667,-15.8273333333,Japanese,200.0,Brazilian Real(R$),1,0,0,gourmet,4.1,green,Very Good,9,40.0
6600083,Villa Tevere,Brazil,Brasília,"CLS 115, Bloco A, Loja 2, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9236666667,-15.8313333333,Italian,150.0,Brazilian Real(R$),1,0,0,gourmet,4.2,green,Very Good,14,30.0
6601606,Mormaii Surf Bar,Brazil,Brasília,"Brasília Shopping - Piso 2, SCN 5, Bloco A, Asa Norte, Brasília","Brasília Shopping, Asa Norte","Brasília Shopping, Asa Norte, Brasília",-47.889,-15.7873333333,Japanese,100.0,Brazilian Real(R$),1,0,0,gourmet,3.6,lightgreen,Good,10,20.0
6601589,Coco Bambu,Brazil,Brasília,"Brasília Shopping - Piso 2, SCN 5, Bloco A, Asa Norte, Brasília","Brasília Shopping, Asa Norte","Brasília Shopping, Asa Norte, Brasília",-47.889,-15.7865,International,230.0,Brazilian Real(R$),1,0,0,gourmet,4.3,green,Very Good,19,46.0
6600061,Galeteria Gaúcha,Brazil,Brasília,"SHIN CA 7, Bloco A, Loja 94, Lago Norte, Brasília",Lago Norte,"Lago Norte, Brasília",-47.881767,-15.718507,Grill,95.0,Brazilian Real(R$),1,0,0,expensive,3.5,lightgreen,Good,5,19.0
6600912,Don Giovanni,Brazil,Brasília,"SHIS 11, Bloco H, Loja 12 e 16, Lago Sul, Brasília",Lago Sul,"Lago Sul, Brasília",-47.868,-15.8356666667,Pizza,80.0,Brazilian Real(R$),1,0,0,expensive,3.4,orange,Average,6,16.0
6600654,Trattoria da Rosario,Brazil,Brasília,"SHIS 17, Bloco H, Loja 107, Lago Sul, Brasília",Lago Sul,"Lago Sul, Brasília",-47.872,-15.8605,Italian,240.0,Brazilian Real(R$),1,0,0,gourmet,3.4,orange,Average,7,48.0
6600882,Tay Pá,Brazil,Brasília,"SHIS 17, Bloco B, Loja 208, Lago Sul, Brasília",Lago Sul,"Lago Sul, Brasília",-47.872,-15.8605,Peruvian,240.0,Brazilian Real(R$),1,0,0,gourmet,3.6,lightgreen,Good,5,48.0
6601862,Taypá,Brazil,Brasília,"Fashion Park, Shis Ql 17, Bloco G, Loja 208, Lago Sul, Brasília",Lago Sul,"Lago Sul, Brasília",-47.872359,-15.860621,Peruvian,100.0,Brazilian Real(R$),1,0,0,gourmet,4.0,green,Very Good,11,20.0
6601595,Outback Steakhouse,Brazil,Brasília,"ParkShopping - Piso 2, SAI/SO, Área 6580, Guará I, Brasília","ParkShopping, Guará I","ParkShopping, Guará I, Brasília",-47.9562833333,-15.8345138889,American,150.0,Brazilian Real(R$),1,0,0,gourmet,4.3,green,Very Good,12,30.0
6601158,Manzuá,Brazil,Brasília,"Pontão Lago Sul, SHIS 10, Lote 9, Lago Sul, Brasília","Pontão Lago Sul, Lago Sul","Pontão Lago Sul, Lago Sul, Brasília",-47.8728333333,-15.8256666667,Seafood,240.0,Brazilian Real(R$),1,0,0,gourmet,3.4,orange,Average,7,48.0
6601145,Bierfass Pontão,Brazil,Brasília,"Pontão Lago Sul, SHIS 10, Lote 9, Lago Sul, Brasília","Pontão Lago Sul, Lago Sul","Pontão Lago Sul, Lago Sul, Brasília",-47.874,-15.8248333333,Brazilian,200.0,Brazilian Real(R$),1,0,0,gourmet,3.7,lightgreen,Good,11,40.0
6601143,Soho,Brazil,Brasília,"Pontão Lago Sul, SHIS 10, Lote 9, Lago Sul, Brasília","Pontão Lago Sul, Lago Sul","Pontão Lago Sul, Lago Sul, Brasília",-47.8713333333,-15.8256666667,Japanese,220.0,Brazilian Real(R$),1,0,0,gourmet,3.6,lightgreen,Good,6,44.0
6600599,Liv Lounge,Brazil,Brasília,"Condomínio Life Resort, SHTN, Setor de Clubes Esportivos Norte, Brasília",Setor De Clubes Esportivos Norte,"Setor De Clubes Esportivos Norte, Brasília",-47.849525,-15.7853694444,Brazilian,160.0,Brazilian Real(R$),1,0,0,gourmet,3.3,orange,Average,5,32.0
6600547,Salim Sou Eu,Brazil,Brasília,"SCES, Trecho 2, Conjunto 34, Setor de Clubes Esportivos Sul, Brasília",Setor De Clubes Esportivos Sul,"Setor De Clubes Esportivos Sul, Brasília",-47.8671666667,-15.8175,Arabian,80.0,Brazilian Real(R$),1,0,0,expensive,3.1,orange,Average,6,16.0
6600503,Mangai,Brazil,Brasília,"SCES, Trecho 2, Conjunto 41, Setor de Clubes Esportivos Sul, Brasília",Setor De Clubes Esportivos Sul,"Setor De Clubes Esportivos Sul, Brasília",-47.837,-15.8178333333,North Eastern,80.0,Brazilian Real(R$),1,0,0,expensive,3.9,lightgreen,Good,10,16.0
6600440,Nau,Brazil,Brasília,"SCES, Trecho 2, Conjunto 41, Setor de Clubes Esportivos Sul, Brasília",Setor De Clubes Esportivos Sul,"Setor De Clubes Esportivos Sul, Brasília",-47.8365,-15.8181666667,Seafood,130.0,Brazilian Real(R$),1,0,0,gourmet,3.9,lightgreen,Good,9,26.0
6600542,Avenida Paulista,Brazil,Brasília,"SCES, Trecho 2, Lote 41, Setor de Clubes Esportivos Sul, Brasília",Setor De Clubes Esportivos Sul,"Setor De Clubes Esportivos Sul, Brasília",-47.8338333333,-15.8193333333,Italian,150.0,Brazilian Real(R$),1,0,0,gourmet,0.0,darkred,Not rated,0,30.0
6600456,Galeteria Beira Lago,Brazil,Brasília,"Clube ASES, SCES, Trecho 2, Conjunto 32/33, Setor de Clubes Esportivos Sul, Brasília",Setor De Clubes Esportivos Sul,"Setor De Clubes Esportivos Sul, Brasília",-47.8733333333,-15.817,Brazilian,55.0,Brazilian Real(R$),1,0,0,normal,0.0,darkred,Not rated,3,11.0
6601269,Chiquinho Sorvetes,Brazil,Brasília,"Shopping Alameda - Piso 2, CSB 2, Lotes 1/2/3/4, Taguatinga, Brasília","Shopping Alameda, Taguatinga","Shopping Alameda, Taguatinga, Brasília",-48.0571166667,-15.8354305556,Ice Cream,15.0,Brazilian Real(R$),1,0,0,cheap,3.3,orange,Average,5,3.0
6600116,Gero,Brazil,Brasília,"Shopping Iguatemi - piso 1, SHIN CA 4, Lote A, Lago Norte, Brasília","Shopping Iguatemi, Lago Norte","Shopping Iguatemi, Lago Norte, Brasília",-47.885812,-15.720118,Italian,350.0,Brazilian Real(R$),1,0,0,gourmet,3.5,lightgreen,Good,9,70.0
6600162,Outback Steakhouse,Brazil,Brasília,"Shopping Iguatemi - Piso 1, SHIN CA 4, Lote A, Lago Norte, Brasília","Shopping Iguatemi, Lago Norte","Shopping Iguatemi, Lago Norte, Brasília",-47.885812,-15.720118,American,150.0,Brazilian Real(R$),1,0,0,gourmet,3.5,lightgreen,Good,6,30.0
6601848,Madero,Brazil,Brasília,"SCS, Quadra 07, Bloco A, s/n, Setor Comercial Sul, Asa Sul, Brasilia","Shopping Pátio Brasil, Asa Sul","Shopping Pátio Brasil, Asa Sul, Brasília",-47.893317,-15.794649,Steak,0.0,Brazilian Real(R$),1,0,0,cheap,4.1,green,Very Good,7,0.0
6601634,American Prime Steakhouse,Brazil,Brasília,"Shopping Quê! - Térreo, Avenida Castanheira, Rua 36 Norte, Lote 5, Águas CLaras, Brasília","Shopping Quê!, Águas Claras","Shopping Quê!, Águas Claras, Brasília",-48.0375,-15.8336666667,Grill,150.0,Brazilian Real(R$),1,0,0,gourmet,3.5,lightgreen,Good,10,30.0
6601623,Kojima,Brazil,Brasília,"Shopping Quê! - Térreo, Avenida Castanheira, Rua 36 Norte, Lote 5, Águas CLaras, Brasília, Águas Claras, Brasília","Shopping Quê!, Águas Claras","Shopping Quê!, Águas Claras, Brasília",-48.0373333333,-15.8336666667,Japanese,130.0,Brazilian Real(R$),1,0,0,gourmet,3.6,lightgreen,Good,8,26.0
6601086,Bruno's Pizza,Brazil,Brasília,"CLSW 301, Bloco C 76, Sudoeste, Brasília",Sudoeste,"Sudoeste, Brasília",-47.9431666667,-15.8095,Pizza,50.0,Brazilian Real(R$),1,0,0,normal,3.4,orange,Average,6,10.0
6601283,Capital Steakhouse,Brazil,Brasília,"CLSW 104, Bloco A, Loja C, Sudoeste, Brasília",Sudoeste,"Sudoeste, Brasília",-47.9278444444,-15.8025888889,American,120.0,Brazilian Real(R$),1,0,0,gourmet,3.4,orange,Average,10,24.0
6601001,Potiguar Caldos,Brazil,Brasília,"CLSW 504, Bloco B, Loja 34, Sudoeste, Brasília",Sudoeste,"Sudoeste, Brasília",-47.9326666667,-15.7966666667,Bar Food,100.0,Brazilian Real(R$),1,0,0,gourmet,3.2,orange,Average,4,20.0
6601457,Brazilian American Burgers,Brazil,Brasília,"CLSN 301, Bloco C, Loja 86, Sudoeste, Brasília",Sudoeste,"Sudoeste, Brasília",-47.9210277778,-15.7975305556,American,50.0,Brazilian Real(R$),1,0,0,normal,3.9,lightgreen,Good,11,10.0
6601549,It Speed Lunch,Brazil,Brasília,"CSA 1, Lote 4/5, Taguatinga, Brasília",Taguatinga,"Taguatinga, Brasília",-48.0525,-15.8331666667,Grill,50.0,Brazilian Real(R$),1,0,0,normal,3.7,lightgreen,Good,8,10.0
6601325,Capricho Mineiro,Brazil,Brasília,"QND 28, Lote 13, Loja 1, Taguatinga, Brasília",Taguatinga,"Taguatinga, Brasília",-48.0663333333,-15.8065,Brazilian,40.0,Brazilian Real(R$),1,0,0,normal,0.0,darkred,Not rated,0,8.0
6601894,NAVE MÃE FAST FOOD GOURMET,Brazil,Brasília,"Taguatinga, Brasília, Brasília",Taguatinga,"Taguatinga, Brasília",-48.0528417718,-15.8395368082,Brazilian,0.0,Brazilian Real(R$),1,0,0,cheap,0.0,darkred,Not rated,1,0.0
6601525,Restaurante dos Amigos,Brazil,Brasília,"CSA 2, Lote 4, Taguatinga, Brasília",Taguatinga,"Taguatinga, Brasília",-48.051,-15.8348333333,Brazilian,50.0,Brazilian Real(R$),1,0,0,normal,0.0,darkred,Not rated,2,10.0
6601366,Mini Kalzone,Brazil,Brasília,"Taguatinga Shopping - Piso 3, QS1, Rua 210, Lote 40, Pistão Sul, Taguatinga, Brasília","Taguatinga Shopping, Taguatinga","Taguatinga Shopping, Taguatinga, Brasília",-48.0325,-15.8383055556,Italian,40.0,Brazilian Real(R$),1,0,0,normal,3.3,orange,Average,6,8.0
6601535,Empório Árabe,Brazil,Brasília,"Edifí­cio Vila Mall, Avenida Castanheira, 1060, Loja 24, Ãguas Claras, Brasília",Águas Claras,"Águas Claras, Brasília",-48.0158333333,-15.8345,Arabian,90.0,Brazilian Real(R$),1,0,0,expensive,2.7,red,Average,5,18.0
6601671,Johnnie,Brazil,Brasília,"Avenida Araucárias, Lote 1325, Loja 6, Águas Claras, Brasília",Águas Claras,"Águas Claras, Brasília",-48.019,-15.839,Burger,80.0,Brazilian Real(R$),1,0,0,expensive,3.3,orange,Average,7,16.0
6601515,Rovereto,Brazil,Brasília,"Rua 13 Norte, Lote 4, Águas Claras, Brasília",Águas Claras,"Águas Claras, Brasília",-48.019,-15.8371666667,Pizza,100.0,Brazilian Real(R$),1,0,0,gourmet,3.4,orange,Average,9,20.0
6601602,Taco Pep,Brazil,Brasília,"Vila Malls, Avenida das Castanheiras, Lote 1060, Ãguas Claras, Brasília",Águas Claras,"Águas Claras, Brasília",-48.0166666667,-15.8348333333,Mexican,100.0,Brazilian Real(R$),1,0,0,gourmet,4.5,darkgreen,Excellent,31,20.0
6601361,Buena Carne,Brazil,Brasília,"Avenida Araucárias, 1325, Loja 19, Águas Claras, Brasília",Águas Claras,"Águas Claras, Brasília",-48.0190916667,-15.839775,Bar Food,60.0,Brazilian Real(R$),1,0,0,expensive,3.6,lightgreen,Good,9,12.0
7303564,Org,Brazil,Rio de Janeiro,"Avenida Olegário Maciel, 175 G, Jardim Oceânico, Barra da Tijuca, Rio de Janeiro",Barra da Tijuca,"Barra da Tijuca, Rio de Janeiro",-43.3056666667,-23.0135,Vegetarian,60.0,Brazilian Real(R$),1,0,0,expensive,0.0,darkred,Not rated,3,12.0
7303710,Paris 6,Brazil,Rio de Janeiro,"Avenida Erico Verissimo, 725, Jardim Oceânico, Barra da Tijuca, Rio de Janeiro",Barra da Tijuca,"Barra da Tijuca, Rio de Janeiro",-43.3078333333,-23.0101666667,French,120.0,Brazilian Real(R$),1,0,0,gourmet,4.4,green,Very Good,28,24.0
7303219,Pesqueiro Eco Gourmet,Brazil,Rio de Janeiro,"Praia da Barra da Tijuca, Avenida Lúcio Costa, Ilha 25, Barra da Tijuca, Rio de Janeiro",Barra da Tijuca,"Barra da Tijuca, Rio de Janeiro",-43.377,-23.0115,Seafood,140.0,Brazilian Real(R$),1,0,0,gourmet,4.2,green,Very Good,5,28.0
